gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CG1770 HDAC4 Gene Expression,9128.912504301328,0.7899681535580789,0.1612431131942848,4.899236549757208,9.62097577520671e-07,8.905694765195753e-05,Cocaine_vs_Sucrose_Female,0.7899681535580789,False
Dmel_CG3911 Bet3 Gene Expression,890.3600323613564,1.15754152615467,0.23727745246229845,4.878430352916042,1.069334095258955e-06,9.615905720580872e-05,Cocaine_vs_Sucrose_Female,1.15754152615467,True
Dmel_CG13739 CG13739 Gene Expression,8774.004329965866,0.8404083743838371,0.17233909096690245,4.876481416193826,1.0799485721355715e-06,9.615905720580872e-05,Cocaine_vs_Sucrose_Female,0.8404083743838371,False
Dmel_CG10685 Polr1D Gene Expression,365.9613402838771,1.0992036246627477,0.22657625512362875,4.851362840572062,1.226159921373814e-06,0.00010808599706910171,Cocaine_vs_Sucrose_Female,1.0992036246627477,True
Dmel_CG13388 Akap200 Gene Expression,1742.7290505504484,0.9980222172203239,0.20595124829051145,4.845914873079721,1.2602955020509569e-06,0.00010999509753048699,Cocaine_vs_Sucrose_Female,0.9980222172203239,False
Dmel_CG2540 CG2540 Gene Expression,181.7292635199496,1.8122017777915147,0.3759426747724977,4.8204205039722385,1.4325593503383193e-06,0.00012380402620815965,Cocaine_vs_Sucrose_Female,1.8122017777915147,True
Dmel_CG4710 Pino Gene Expression,825.8220354664795,1.0668492295889367,0.22271442844985753,4.790211559324859,1.6660555960147313e-06,0.00014258524348417337,Cocaine_vs_Sucrose_Female,1.0668492295889367,True
Dmel_CG42666 prage Gene Expression,427.3410951275329,1.0692986078568643,0.2243096701825003,4.767064241977948,1.869297195670665e-06,0.0001584409113445857,Cocaine_vs_Sucrose_Female,1.0692986078568643,True
Dmel_CG8989 His3.3B Gene Expression,29596.87753657004,0.9784276872235488,0.20533453548141456,4.765042007812218,1.8881430815369537e-06,0.00015851410727379283,Cocaine_vs_Sucrose_Female,0.9784276872235488,False
Dmel_CG1529 CG1529 Gene Expression,114.27454832796292,-1.5608201840796483,0.3277822925025044,-4.76175870320305,1.919130705332496e-06,0.00015959563365571653,Cocaine_vs_Sucrose_Female,-1.5608201840796483,True
Dmel_CG7212 cdm Gene Expression,1324.1086593068344,0.9013003868278148,0.1902529446885561,4.737379430858444,2.164995834957514e-06,0.0001783592363098176,Cocaine_vs_Sucrose_Female,0.9013003868278148,False
Dmel_CG5412 CG5412 Gene Expression,773.4247376829832,1.345681428289499,0.2847353677456489,4.726077546824397,2.288982650554468e-06,0.00018484424083057267,Cocaine_vs_Sucrose_Female,1.345681428289499,True
Dmel_CG45784 Myo81F Gene Expression,1794.9170596740453,0.8283177347680182,0.17528902429211712,4.725439816400805,2.2961783416643824e-06,0.00018484424083057267,Cocaine_vs_Sucrose_Female,0.8283177347680182,False
Dmel_CG2979 Yp2 Gene Expression,489.1547808385767,3.6489280527011103,0.7726395793759071,4.7226781414026195,2.32759055385066e-06,0.00018484424083057267,Cocaine_vs_Sucrose_Female,3.6489280527011103,True
Dmel_CG32498 Pde4 Gene Expression,27770.24941499922,0.7018167658373561,0.14859778905659551,4.7229287211673086,2.3247234421454403e-06,0.00018484424083057267,Cocaine_vs_Sucrose_Female,0.7018167658373561,False
Dmel_CG42518 CG42518 Gene Expression,60.77560220956957,2.815920070334985,0.5971817458443358,4.715348534898111,2.412973398951466e-06,0.00018991393314068904,Cocaine_vs_Sucrose_Female,2.815920070334985,True
Dmel_CG40228 CG40228 Gene Expression,4076.504325843574,0.727185988340832,0.1544076172850127,4.709521467445215,2.482990621785049e-06,0.00019369524186756823,Cocaine_vs_Sucrose_Female,0.727185988340832,False
